fastqFileNumber,sample,bam_path,perturbation_id,locus,perturbation,marker,locus_coverage,coverage_notes,log2_length_scaled,status
314,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_300_none_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_300_none_1.markdup.sorted.bam,geno1,YGL035C,deletion,URA,0,,0,0
314,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_300_none_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_300_none_1.markdup.sorted.bam,geno2,YGL209W,deletion,KAN,0,,0,0
314,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_300_none_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_300_none_1.markdup.sorted.bam,geno3,YKL038W,deletion,"NAT",0,,0,0
314,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_300_none_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_300_none_1.markdup.sorted.bam,geno4,YBR033W,deletion,HYG,0,,0,0
315,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_300_none_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_300_none_2.markdup.sorted.bam,geno1,YGL035C,deletion,URA,0,,0,0
315,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_300_none_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_300_none_2.markdup.sorted.bam,geno2,YGL209W,deletion,KAN,0.01,,0,0
315,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_300_none_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_300_none_2.markdup.sorted.bam,geno3,YKL038W,deletion,"NAT",0,,0,0
315,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_300_none_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_300_none_2.markdup.sorted.bam,geno4,YBR033W,deletion,HYG,0,,0,0
316,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_300_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_300_none_3.markdup.sorted.bam,geno1,YGL035C,deletion,URA,0.05,,1,0
316,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_300_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_300_none_3.markdup.sorted.bam,geno2,YGL209W,deletion,KAN,0.01,,0,0
316,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_300_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_300_none_3.markdup.sorted.bam,geno3,YKL038W,deletion,"NAT",0,,0,0
316,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_300_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_300_none_3.markdup.sorted.bam,geno4,YBR033W,deletion,HYG,0,,0,0
317,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_300_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_300_none_4.markdup.sorted.bam,geno1,YGL035C,deletion,URA,0,,0,0
317,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_300_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_300_none_4.markdup.sorted.bam,geno2,YGL209W,deletion,KAN,0.01,,0,0
317,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_300_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_300_none_4.markdup.sorted.bam,geno3,YKL038W,deletion,"NAT",0.04,,1.58,0
317,YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_300_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YGL035C_YGL209W_YKL038W_YBR033W_Minimal_HisMetLeu_Glucose_2_300_none_4.markdup.sorted.bam,geno4,YBR033W,deletion,HYG,0,,0,0
318,WT_YPD_none_Glucose_2_1440_none_12,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/WT_YPD_none_Glucose_2_1440_none_12.markdup.sorted.bam,geno1,WT,"NA","NA",NA,,NA,0
319,WT_YPD_none_Glucose_2_1440_none_13,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/WT_YPD_none_Glucose_2_1440_none_13.markdup.sorted.bam,geno1,WT,"NA","NA",NA,,NA,0
320,WT_YPD_none_Glucose_2_1440_none_14,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/WT_YPD_none_Glucose_2_1440_none_14.markdup.sorted.bam,geno1,WT,"NA","NA",NA,,NA,0
321,YBR033W_Minimal_LysHisMetLeuUra_Galactose_2_4320_none_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YBR033W_Minimal_LysHisMetLeuUra_Galactose_2_4320_none_1.markdup.sorted.bam,geno1,YBR033W,deletion,KAN,0,,0,0
322,YBR033W_Minimal_LysHisMetLeuUra_Galactose_2_4320_none_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YBR033W_Minimal_LysHisMetLeuUra_Galactose_2_4320_none_2.markdup.sorted.bam,geno1,YBR033W,deletion,KAN,0.06,,1.58,0
323,YKL038W_Minimal_LysHisMetLeuUra_Galactose_2_4320_none_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YKL038W_Minimal_LysHisMetLeuUra_Galactose_2_4320_none_1.markdup.sorted.bam,geno1,YKL038W,deletion,KAN,0.02,,1,0
324,YKL038W_Minimal_LysHisMetLeuUra_Galactose_2_4320_none_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YKL038W_Minimal_LysHisMetLeuUra_Galactose_2_4320_none_2.markdup.sorted.bam,geno1,YKL038W,deletion,KAN,0,,0,0
325,YKL038W_Minimal_LysHisMetLeuUra_Galactose_2_4320_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YKL038W_Minimal_LysHisMetLeuUra_Galactose_2_4320_none_3.markdup.sorted.bam,geno1,YKL038W,deletion,KAN,0.01,,0,0
326,YDR034C_Minimal_LysHisMetLeuUra_Galactose_2_4320_none_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YDR034C_Minimal_LysHisMetLeuUra_Galactose_2_4320_none_1.markdup.sorted.bam,geno1,YDR034C,deletion,KAN,0.09,,1,0
327,YDR034C_Minimal_LysHisMetLeuUra_Galactose_2_4320_none_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YDR034C_Minimal_LysHisMetLeuUra_Galactose_2_4320_none_2.markdup.sorted.bam,geno1,YDR034C,deletion,KAN,0.1,,1.58,0
328,YDR034C_Minimal_LysHisMetLeuUra_Galactose_2_4320_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YDR034C_Minimal_LysHisMetLeuUra_Galactose_2_4320_none_3.markdup.sorted.bam,geno1,YDR034C,deletion,KAN,0.11,,2,0
329,YBR033W_YDR034C_Minimal_LysHisMetLeuUra_Galactose_2_4320_none_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YBR033W_YDR034C_Minimal_LysHisMetLeuUra_Galactose_2_4320_none_1.markdup.sorted.bam,geno1,YBR033W,deletion,KAN,0,,0,0
329,YBR033W_YDR034C_Minimal_LysHisMetLeuUra_Galactose_2_4320_none_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YBR033W_YDR034C_Minimal_LysHisMetLeuUra_Galactose_2_4320_none_1.markdup.sorted.bam,geno2,YDR034C,deletion,KAN,0.15,,2.81,0
330,YBR033W_YDR034C_Minimal_LysHisMetLeuUra_Galactose_2_4320_none_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YBR033W_YDR034C_Minimal_LysHisMetLeuUra_Galactose_2_4320_none_2.markdup.sorted.bam,geno1,YBR033W,deletion,KAN,0.03,,1,0
330,YBR033W_YDR034C_Minimal_LysHisMetLeuUra_Galactose_2_4320_none_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YBR033W_YDR034C_Minimal_LysHisMetLeuUra_Galactose_2_4320_none_2.markdup.sorted.bam,geno2,YDR034C,deletion,KAN,0.1,,2,0
331,YBR033W_YDR034C_Minimal_LysHisMetLeuUra_Galactose_2_4320_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YBR033W_YDR034C_Minimal_LysHisMetLeuUra_Galactose_2_4320_none_3.markdup.sorted.bam,geno1,YBR033W,deletion,KAN,0,,0,0
331,YBR033W_YDR034C_Minimal_LysHisMetLeuUra_Galactose_2_4320_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YBR033W_YDR034C_Minimal_LysHisMetLeuUra_Galactose_2_4320_none_3.markdup.sorted.bam,geno2,YDR034C,deletion,KAN,0.1,,1,0
332,YBR033W_YKL038W_Minimal_LysHisMetLeuUra_Galactose_2_4320_none_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YBR033W_YKL038W_Minimal_LysHisMetLeuUra_Galactose_2_4320_none_1.markdup.sorted.bam,geno1,YBR033W,deletion,KAN,0,,0,0
332,YBR033W_YKL038W_Minimal_LysHisMetLeuUra_Galactose_2_4320_none_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YBR033W_YKL038W_Minimal_LysHisMetLeuUra_Galactose_2_4320_none_1.markdup.sorted.bam,geno2,YKL038W,deletion,HYG,0,,0,0
333,YBR033W_YKL038W_Minimal_LysHisMetLeuUra_Galactose_2_4320_none_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YBR033W_YKL038W_Minimal_LysHisMetLeuUra_Galactose_2_4320_none_2.markdup.sorted.bam,geno1,YBR033W,deletion,KAN,0.02,,0,0
333,YBR033W_YKL038W_Minimal_LysHisMetLeuUra_Galactose_2_4320_none_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YBR033W_YKL038W_Minimal_LysHisMetLeuUra_Galactose_2_4320_none_2.markdup.sorted.bam,geno2,YKL038W,deletion,HYG,0.01,,0,0
334,YBR033W_YKL038W_Minimal_LysHisMetLeuUra_Galactose_2_4320_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YBR033W_YKL038W_Minimal_LysHisMetLeuUra_Galactose_2_4320_none_3.markdup.sorted.bam,geno1,YBR033W,deletion,KAN,0.03,,1,0
334,YBR033W_YKL038W_Minimal_LysHisMetLeuUra_Galactose_2_4320_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YBR033W_YKL038W_Minimal_LysHisMetLeuUra_Galactose_2_4320_none_3.markdup.sorted.bam,geno2,YKL038W,deletion,HYG,0.05,,1.58,0
335,WT_Minimal_LysHisMetLeuUra_Galactose_2_4320_none_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/WT_Minimal_LysHisMetLeuUra_Galactose_2_4320_none_1.markdup.sorted.bam,geno1,WT,"NA","NA",NA,,NA,0
336,WT_Minimal_LysHisMetLeuUra_Galactose_2_4320_none_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/WT_Minimal_LysHisMetLeuUra_Galactose_2_4320_none_2.markdup.sorted.bam,geno1,WT,"NA","NA",NA,,NA,0
337,WT_Minimal_LysHisMetLeuUra_Galactose_2_4320_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/WT_Minimal_LysHisMetLeuUra_Galactose_2_4320_none_3.markdup.sorted.bam,geno1,WT,"NA","NA",NA,,NA,0
338,WT_YPD_none_Glucose_2_1440_none_15,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/WT_YPD_none_Glucose_2_1440_none_15.markdup.sorted.bam,geno1,WT,"NA","NA",NA,,NA,0
339,WT_YPD_none_Glucose_2_1440_none_16,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/WT_YPD_none_Glucose_2_1440_none_16.markdup.sorted.bam,geno1,WT,"NA","NA",NA,,NA,0
340,YBR033W_Minimal_HisMetLeuUra_Galactose_2_4320_none_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YBR033W_Minimal_HisMetLeuUra_Galactose_2_4320_none_1.markdup.sorted.bam,geno1,YBR033W,deletion,KAN,0,,0,0
341,YBR033W_Minimal_HisMetLeuUra_Galactose_2_4320_none_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YBR033W_Minimal_HisMetLeuUra_Galactose_2_4320_none_2.markdup.sorted.bam,geno1,YBR033W,deletion,KAN,0,,0,0
342,YBR033W_Minimal_HisMetLeuUra_Galactose_2_4320_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YBR033W_Minimal_HisMetLeuUra_Galactose_2_4320_none_3.markdup.sorted.bam,geno1,YBR033W,deletion,KAN,0.33,,4.39,8
343,YKL038W_Minimal_HisMetLeuUra_Galactose_2_4320_none_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YKL038W_Minimal_HisMetLeuUra_Galactose_2_4320_none_1.markdup.sorted.bam,geno1,YKL038W,deletion,KAN,0,,0,0
344,YKL038W_Minimal_HisMetLeuUra_Galactose_2_4320_none_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YKL038W_Minimal_HisMetLeuUra_Galactose_2_4320_none_2.markdup.sorted.bam,geno1,YKL038W,deletion,KAN,0,,0,0
345,YKL038W_Minimal_HisMetLeuUra_Galactose_2_4320_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YKL038W_Minimal_HisMetLeuUra_Galactose_2_4320_none_3.markdup.sorted.bam,geno1,YKL038W,deletion,KAN,0,,0,0
346,YDR034C_Minimal_HisMetLeuUra_Galactose_2_4320_none_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YDR034C_Minimal_HisMetLeuUra_Galactose_2_4320_none_1.markdup.sorted.bam,geno1,YDR034C,deletion,KAN,0.18,,3.81,0
347,YDR034C_Minimal_HisMetLeuUra_Galactose_2_4320_none_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YDR034C_Minimal_HisMetLeuUra_Galactose_2_4320_none_2.markdup.sorted.bam,geno1,YDR034C,deletion,KAN,0.06,,0,0
348,YDR034C_Minimal_HisMetLeuUra_Galactose_2_4320_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YDR034C_Minimal_HisMetLeuUra_Galactose_2_4320_none_3.markdup.sorted.bam,geno1,YDR034C,deletion,KAN,0.11,,2,0
349,YBR033W_YDR034C_Minimal_HisMetLeuUra_Galactose_2_4320_none_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YBR033W_YDR034C_Minimal_HisMetLeuUra_Galactose_2_4320_none_1.markdup.sorted.bam,geno1,YBR033W,deletion,KAN,0.03,,1,0
349,YBR033W_YDR034C_Minimal_HisMetLeuUra_Galactose_2_4320_none_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YBR033W_YDR034C_Minimal_HisMetLeuUra_Galactose_2_4320_none_1.markdup.sorted.bam,geno2,YDR034C,deletion,KAN,0.08,,0,0
350,YBR033W_YDR034C_Minimal_HisMetLeuUra_Galactose_2_4320_none_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YBR033W_YDR034C_Minimal_HisMetLeuUra_Galactose_2_4320_none_2.markdup.sorted.bam,geno1,YBR033W,deletion,KAN,0,,0,0
350,YBR033W_YDR034C_Minimal_HisMetLeuUra_Galactose_2_4320_none_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YBR033W_YDR034C_Minimal_HisMetLeuUra_Galactose_2_4320_none_2.markdup.sorted.bam,geno2,YDR034C,deletion,KAN,0.08,,0,0
351,YBR033W_YDR034C_Minimal_HisMetLeuUra_Galactose_2_4320_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YBR033W_YDR034C_Minimal_HisMetLeuUra_Galactose_2_4320_none_3.markdup.sorted.bam,geno1,YBR033W,deletion,KAN,0,,0,0
351,YBR033W_YDR034C_Minimal_HisMetLeuUra_Galactose_2_4320_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YBR033W_YDR034C_Minimal_HisMetLeuUra_Galactose_2_4320_none_3.markdup.sorted.bam,geno2,YDR034C,deletion,KAN,0.11,,2,0
352,YBR033W_YKL038W_Minimal_HisMetLeuUra_Galactose_2_4320_none_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YBR033W_YKL038W_Minimal_HisMetLeuUra_Galactose_2_4320_none_1.markdup.sorted.bam,geno1,YBR033W,deletion,KAN,0,,0,0
352,YBR033W_YKL038W_Minimal_HisMetLeuUra_Galactose_2_4320_none_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YBR033W_YKL038W_Minimal_HisMetLeuUra_Galactose_2_4320_none_1.markdup.sorted.bam,geno2,YKL038W,deletion,HYG,0.02,,1,0
353,YBR033W_YKL038W_Minimal_HisMetLeuUra_Galactose_2_4320_none_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YBR033W_YKL038W_Minimal_HisMetLeuUra_Galactose_2_4320_none_2.markdup.sorted.bam,geno1,YBR033W,deletion,KAN,0,,0,0
353,YBR033W_YKL038W_Minimal_HisMetLeuUra_Galactose_2_4320_none_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YBR033W_YKL038W_Minimal_HisMetLeuUra_Galactose_2_4320_none_2.markdup.sorted.bam,geno2,YKL038W,deletion,HYG,0,,0,0
354,YBR033W_YKL038W_Minimal_HisMetLeuUra_Galactose_2_4320_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YBR033W_YKL038W_Minimal_HisMetLeuUra_Galactose_2_4320_none_3.markdup.sorted.bam,geno1,YBR033W,deletion,KAN,0,,0,0
354,YBR033W_YKL038W_Minimal_HisMetLeuUra_Galactose_2_4320_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YBR033W_YKL038W_Minimal_HisMetLeuUra_Galactose_2_4320_none_3.markdup.sorted.bam,geno2,YKL038W,deletion,HYG,0.02,,1,0
355,WT_Minimal_HisMetLeuUra_Galactose_2_4320_none_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/WT_Minimal_HisMetLeuUra_Galactose_2_4320_none_1.markdup.sorted.bam,geno1,WT,"NA","NA",NA,,NA,0
356,WT_Minimal_HisMetLeuUra_Galactose_2_4320_none_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/WT_Minimal_HisMetLeuUra_Galactose_2_4320_none_2.markdup.sorted.bam,geno1,WT,"NA","NA",NA,,NA,0
357,WT_Minimal_HisMetLeuUra_Galactose_2_4320_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/WT_Minimal_HisMetLeuUra_Galactose_2_4320_none_3.markdup.sorted.bam,geno1,WT,"NA","NA",NA,,NA,0
358,WT_YPD_none_Glucose_2_1440_none_17,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/WT_YPD_none_Glucose_2_1440_none_17.markdup.sorted.bam,geno1,WT,"NA","NA",NA,,NA,0
359,YDR477W_Minimal_HisMetLeuUra_Glucose_0.001_-1_none_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YDR477W_Minimal_HisMetLeuUra_Glucose_0.001_-1_none_1.markdup.sorted.bam,geno1,YDR477W,deletion,KAN,0,,0,0
360,YDR477W_Minimal_HisMetLeuUra_Glucose_0.001_-1_none_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YDR477W_Minimal_HisMetLeuUra_Glucose_0.001_-1_none_2.markdup.sorted.bam,geno1,YDR477W,deletion,KAN,0.96,,6.61,8
361,YDR477W_Minimal_HisMetLeuUra_Glucose_2_45_none_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YDR477W_Minimal_HisMetLeuUra_Glucose_2_45_none_1.markdup.sorted.bam,geno1,YDR477W,deletion,KAN,0.04,,1,0
362,YDR477W_Minimal_HisMetLeuUra_Glucose_2_45_none_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YDR477W_Minimal_HisMetLeuUra_Glucose_2_45_none_2.markdup.sorted.bam,geno1,YDR477W,deletion,KAN,0.84,,5.7,8
363,YDR477W_Minimal_HisMetLeuUra_Glucose_2_60_none_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YDR477W_Minimal_HisMetLeuUra_Glucose_2_60_none_1.markdup.sorted.bam,geno1,YDR477W,deletion,KAN,0.77,,5.58,8
364,YDR477W_Minimal_HisMetLeuUra_Glucose_2_60_none_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YDR477W_Minimal_HisMetLeuUra_Glucose_2_60_none_2.markdup.sorted.bam,geno1,YDR477W,deletion,KAN,0,,0,0
365,YDR477W_Minimal_HisMetLeuUra_Glucose_2_90_none_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YDR477W_Minimal_HisMetLeuUra_Glucose_2_90_none_1.markdup.sorted.bam,geno1,YDR477W,deletion,KAN,0,,0,0
366,YDR477W_Minimal_HisMetLeuUra_Glucose_2_90_none_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YDR477W_Minimal_HisMetLeuUra_Glucose_2_90_none_2.markdup.sorted.bam,geno1,YDR477W,deletion,KAN,0.73,,5.86,8
367,YDR477W_Minimal_HisMetLeuUra_Glucose_2_180_none_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YDR477W_Minimal_HisMetLeuUra_Glucose_2_180_none_1.markdup.sorted.bam,geno1,YDR477W,deletion,KAN,0,,0,0
368,YDR477W_Minimal_HisMetLeuUra_Glucose_2_180_none_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YDR477W_Minimal_HisMetLeuUra_Glucose_2_180_none_2.markdup.sorted.bam,geno1,YDR477W,deletion,KAN,0.68,,5.78,8
369,YDR477W_Minimal_HisMetLeuUra_Glucose_2_300_none_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YDR477W_Minimal_HisMetLeuUra_Glucose_2_300_none_1.markdup.sorted.bam,geno1,YDR477W,deletion,KAN,0,,0,0
370,YDR477W_Minimal_HisMetLeuUra_Glucose_2_300_none_2,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YDR477W_Minimal_HisMetLeuUra_Glucose_2_300_none_2.markdup.sorted.bam,geno1,YDR477W,deletion,KAN,0.62,,5,8
371,WT_YPD_none_Glucose_2_1440_none_18,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/WT_YPD_none_Glucose_2_1440_none_18.markdup.sorted.bam,geno1,WT,"NA","NA",NA,,NA,0
372,WT_YPD_none_Glucose_2_1440_none_19,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/WT_YPD_none_Glucose_2_1440_none_19.markdup.sorted.bam,geno1,WT,"NA","NA",NA,,NA,0
373,WT_YPD_none_Glucose_2_1440_none_20,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/WT_YPD_none_Glucose_2_1440_none_20.markdup.sorted.bam,geno1,WT,"NA","NA",NA,,NA,0
374,YDR477W_Minimal_HisMetLeuUra_Glucose_0.001_-1_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YDR477W_Minimal_HisMetLeuUra_Glucose_0.001_-1_none_3.markdup.sorted.bam,geno1,YDR477W,deletion,KAN,0.08,,2,0
375,YDR477W_Minimal_HisMetLeuUra_Glucose_0.001_-1_none_4,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YDR477W_Minimal_HisMetLeuUra_Glucose_0.001_-1_none_4.markdup.sorted.bam,geno1,YDR477W,deletion,KAN,0.9,,6.7,8
376,YDR477W_Minimal_HisMetLeuUra_Glucose_2_45_none_3,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YDR477W_Minimal_HisMetLeuUra_Glucose_2_45_none_3.markdup.sorted.bam,geno1,YDR477W,deletion,KAN,0,,0,0
377,WT_YPD_none_Glucose_2_1440_none_21,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/WT_YPD_none_Glucose_2_1440_none_21.markdup.sorted.bam,geno1,WT,"NA","NA",NA,,NA,0
378,WT_YPD_none_Glucose_2_1440_none_22,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/WT_YPD_none_Glucose_2_1440_none_22.markdup.sorted.bam,geno1,WT,"NA","NA",NA,,NA,0
379,WT_YPD_none_Glucose_2_1440_none_23,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/WT_YPD_none_Glucose_2_1440_none_23.markdup.sorted.bam,geno1,WT,"NA","NA",NA,,NA,0
380,YDR477W_Minimal_HisMetLeuUra_Glucose_2_-1_cAMP_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YDR477W_Minimal_HisMetLeuUra_Glucose_2_-1_cAMP_1.markdup.sorted.bam,geno1,YDR477W,deletion,KAN,0,,0,0
381,YDR477W_Minimal_HisMetLeuUra_Glucose_2_30_cAMP_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YDR477W_Minimal_HisMetLeuUra_Glucose_2_30_cAMP_1.markdup.sorted.bam,geno1,YDR477W,deletion,KAN,0,,0,0
382,YDR477W_Minimal_HisMetLeuUra_Glucose_2_45_cAMP_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YDR477W_Minimal_HisMetLeuUra_Glucose_2_45_cAMP_1.markdup.sorted.bam,geno1,YDR477W,deletion,KAN,0,,0,0
383,YDR477W_Minimal_HisMetLeuUra_Glucose_2_60_cAMP_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YDR477W_Minimal_HisMetLeuUra_Glucose_2_60_cAMP_1.markdup.sorted.bam,geno1,YDR477W,deletion,KAN,0,,0,0
384,YDR477W_Minimal_HisMetLeuUra_Glucose_2_90_cAMP_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YDR477W_Minimal_HisMetLeuUra_Glucose_2_90_cAMP_1.markdup.sorted.bam,geno1,YDR477W,deletion,KAN,0,,0,0
385,YDR477W_Minimal_HisMetLeuUra_Glucose_2_180_cAMP_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YDR477W_Minimal_HisMetLeuUra_Glucose_2_180_cAMP_1.markdup.sorted.bam,geno1,YDR477W,deletion,KAN,0,,0,0
386,YDR477W_Minimal_HisMetLeuUra_Glucose_2_300_cAMP_1,/mnt/htcf_scratch/chasem/eds1/results/star_salmon/YDR477W_Minimal_HisMetLeuUra_Glucose_2_300_cAMP_1.markdup.sorted.bam,geno1,YDR477W,deletion,KAN,0,,0,0
